
10,76,5,27.6618,101.3918,(11.3, -78.0),2.744752,-18.12156,1.672253,27.85127,68.19255,12.21794,5.2,21,63,0.1,66.1041,(75.5, 222.7),-142.6064,55.69766,-145.3844,97.41953,155.0426,3.979378
8,75,4,17.87062,104.6523,(9.6, -78.7),3.104507,-21.31302,-3.945073,23.4507,68.65781,2.265738,5.2,21,63,0.1,66.1041,(76.7, 225.5),-144.7058,55.69766,-148.2181,98.12039,158.305,3.979378
8,77,5,27.54717,102.3088,(11.3, -78.9),10.79899,-21.1272,4.306472,30.81732,69.61276,12.55431,10.2,21,63,0.1,66.1041,(77.9, 228.4),-146.8052,55.69766,-151.0518,98.82126,161.5674,3.979378
10,76,5,27.6618,101.3918,(11.3, -79.9),11.22154,-18.12156,9.376131,36.74941,68.19255,16.47823,5.2,21,63,0.1,66.1041,(77.9, 228.4),-146.8052,55.69766,-152.8292,101.6277,161.5674,4.296252
10,78,2,22.8212,106.3605,(11.3, -80.3),12.16555,-18.12156,6.841301,32.97686,70.94315,12.89069,10.1,22,63,0.1,67.73471,(77.9, 228.2),-149.698,55.69766,-152.8292,101.6277,161.5674,4.296252
12,78,8,26.35705,104.8601,(11.3, -77.6),9.76071,-18.37275,6.841301,34.50427,68.19255,10.58048,5,21,63,0.1,66.1041,(81.7, 231.3),-150.7051,58.19257,-154.8627,100.3705,168.2196,5.734668
10,78,8,26.46383,104.8534,(11.3, -77.6),9.186439,-18.37275,6.841301,34.50427,68.19255,8.121828,5.1,21,63,0.1,66.1041,(81.7, 231.3),-150.7051,58.19257,-156.6401,103.177,168.2196,6.051542
12,79,6,26.33347,105.0487,(11.3, -77.6),9.76071,-16.62112,3.589259,33.18145,68.19255,8.55183,5.3,21,63,0.1,66.1041,(82.8, 234.2),-152.8045,58.19257,-159.4738,103.8778,171.482,6.051542
8,79,4,26.30989,105.2373,(11.3, -77.6),9.76071,-14.86949,0.3372159,31.85862,68.19255,6.523177,15,22,63,0.1,67.73471,(81.7, 231.1),-155.508,60.68748,-156.6401,104.0253,168.2196,7.806833
10,79,8,25.1496,104.8601,(11.3, -82.8),7.355865,-18.34612,6.841301,36.78427,66.85854,17.0828,10,21,63,0.1,66.1041,(82.8, 236.1),-154.7145,60.68748,-159.4738,103.2355,170.1377,5.5855
8,80,6,26.44025,105.042,(11.3, -77.4),11.06498,-16.62112,6.124088,36.14749,68.19255,6.429552,10,23,65,0.1,67.22261,(81.7, 230.9),-158.4008,62.99126,-156.6401,104.0253,168.2196,7.214767
10,79,6,31.27798,108.1457,(11.3, -77.4),10.09568,-16.62112,6.124088,36.14749,68.19255,6.429552,10,21,63,0.1,66.1041,(82.8, 236.1),-156.6246,63.1824,-161.2512,106.8904,170.1377,7.657665
12,80,3,26.44025,105.042,(11.3, -80.1),12.44606,-16.62112,6.124088,33.42932,68.19255,5.12755,5.3,21,65,0.1,65.95001,(81.1, 231.0),-158.4008,64.16299,-156.6401,104.0253,164.3165,7.214767
10,80,9,25.1355,108.5103,(11.3, -77.2),13.36123,-16.8723,8.658916,39.83445,68.19255,4.455723,15.2,21,65,0.1,68.71342,(81.1, 231.0),-158.4008,63.88793,-153.1446,104.0253,165.1937,6.861758
14,80,7,25.11192,108.6989,(11.3, -77.2),13.36123,-15.12068,5.406874,38.51162,68.19255,2.427069,10.3,21,65,0.1,68.71342,(81.1, 232.9),-158.4008,63.88793,-153.1446,102.5347,163.8495,4.640425
14,80,9,28.62852,107.5938,(11.3, -76.4),17.20775,-22.88359,10.58164,39.11354,71.03297,4.455723,10.2,21,65,0.1,68.71342,(81.1, 234.8),-158.4008,63.88793,-153.1446,101.044,162.5052,2.419093
10,82,9,26.14303,109.8974,(11.3, -79.1),19.08629,-22.88359,11.19375,42.07958,73.78358,4.792101,10.1,20,65,0.1,63.24097,(82.3, 237.3),-158.9701,66.161,-159.4738,105.5746,167.5789,8.970057
16,80,10,27.84575,108.5526,(11.3, -77.4),18.13744,-25.8626,12.09128,39.11354,72.45319,3.987999,25.1,20,65,0.1,63.24097,(82.3, 239.2),-158.9701,66.161,-159.4738,104.0839,166.2347,6.748725
10,80,10,27.95253,108.5459,(11.3, -77.4),17.56317,-25.8626,12.09128,39.11354,72.45319,1.529342,20.1,20,65,0.1,63.24097,(82.3, 241.1),-158.9701,66.161,-159.4738,102.5933,164.8904,4.527392
10,81,9,24.90625,110.3443,(18.2, -78.1),19.504,-23.50111,11.19375,42.80049,71.03297,4.792101,10.1,19,69,0.1,70.77294,(80.5, 238.2),-150.6246,60.18795,-151.6446,97.54887,165.4715,2.066083
14,81,9,24.90625,110.3443,(18.2, -78.1),20.88508,-23.50111,11.19375,41.60973,71.03297,3.490099,10.3,19,69,0.1,70.77294,(80.5, 240.1),-150.6246,60.18795,-151.6446,96.0582,164.1273,-0.1552491
12,80,12,26.64019,111.1048,(14.7, -81.0),20.94622,-23.48347,13.62918,45.76654,71.03297,6.069428,10.2,19,69,0.1,70.77294,(81.7, 241.1),-154.634,62.68286,-154.4783,99.09811,168.7339,3.821374
12,80,12,26.74697,111.0981,(14.7, -81.0),20.37195,-23.48347,13.62918,45.76654,71.03297,3.610772,15.3,17,72,0.1,70.77294,(81.1, 244.6),-146.1119,56.76303,-154.4783,98.24973,170.823,2.066083
12,85,10,23.19826,115.3599,(11.3, -81.5),17.0919,-22.83034,12.09128,39.83445,76.53418,10.49031,20.1,17,72,0.1,70.77294,(81.1, 246.5),-146.1119,56.76303,-154.4783,96.75906,169.4787,-0.1552491
6,80,13,26.74697,109.592,(14.7, -83.5),20.37195,-20.31864,13.62918,45.76654,71.03297,6.861928,10.3,17,72,0.1,70.77294,(82.3, 247.4),-150.1213,59.25794,-157.3121,99.79898,174.0853,3.821374
10,87,11,21.39635,116.1146,(11.3, -81.5),17.0919,-19.66551,12.09128,39.83445,79.28478,10.49031,15.1,18,72,0.1,72.40355,(82.3, 247.2),-153.0141,59.25794,-157.3121,99.79898,174.0853,3.821374
16,86,11,23.19826,113.8537,(11.3, -81.5),11.84589,-19.63888,11.99189,39.83445,76.53418,10.49031,10.2,17,76,0.1,66.48753,(82.3, 247.4),-150.1213,63.86549,-157.3121,99.79898,174.0853,2.637242
12,85,13,23.77389,119.3229,(11.3, -81.5),23.16682,-23.10815,12.09128,39.3646,76.53418,6.878103,20.1,17,76,0.1,66.48753,(82.3, 249.3),-150.1213,63.86549,-157.3121,98.30832,172.7411,0.4159098
8,84,12,24.83043,114.276,(18.2, -81.5),20.27788,-26.75794,13.62918,44.57578,75.20379,2.30877,10.1,18,76,0.1,68.11813,(82.3, 249.1),-153.0141,63.86549,-157.3121,98.30832,172.7411,0.4159098
12,87,13,25.01067,118.876,(11.3, -81.3),19.38164,-23.10815,14.52672,41.60973,79.28478,7.214481,10.3,18,76,0.1,68.11813,(82.3, 251.0),-153.0141,63.86549,-157.3121,96.81766,171.3969,-1.805423
12,84,12,24.83043,114.276,(18.2, -83.8),22.15642,-26.75794,16.16401,47.54182,75.20379,5.896305,10.2,18,76,0.1,68.11813,(82.3, 251.0),-153.0141,63.86549,-159.0894,99.62411,171.3969,-1.488549
12,87,13,23.81388,115.3262,(11.3, -78.6),11.40957,-16.77849,13.81523,41.50472,79.38995,8.180105,15.2,18,76,0.1,68.11813,(82.3, 252.9),-153.0141,63.86549,-159.0894,98.13344,170.0526,-3.709881
14,87,11,23.7903,115.5148,(11.3, -78.6),11.40957,-15.02686,10.56319,40.18189,79.38995,6.151452,15.1,18,76,0.1,68.11813,(82.3, 254.8),-153.0141,63.86549,-159.0894,96.64278,168.7084,-5.931213
10,84,10,24.83043,112.7699,(18.2, -83.8),21.1938,-23.59311,18.59945,48.98045,75.20379,2.981526,10.3,18,76,0.1,70.88154,(82.3, 254.8),-153.0141,63.59042,-155.5939,96.64278,169.5856,-6.284223
12,83,15,24.05217,118.5047,(18.2, -89.5),25.50529,-27.34018,13.62918,46.04927,73.86977,4.190669,10.2,18,76,0.1,70.88154,(82.3, 254.8),-153.0141,63.59042,-157.3713,99.44923,169.5856,-5.967348
10,84,10,23.67213,115.9724,(18.2, -83.5),30.60734,-23.59311,21.23367,52.66741,75.20379,3.317905,15.1,18,76,0.1,70.88154,(82.3, 254.8),-153.0141,63.59042,-159.1487,102.2557,169.5856,-5.650474
10,86,10,18.75306,118.1855,(18.2, -83.8),27.27524,-23.56648,18.69884,50.42227,75.20379,2.981526,10.2,18,76,0.1,70.88154,(82.3, 256.7),-153.0141,63.59042,-159.1487,100.765,168.2413,-7.871806
10,83,13,24.84253,118.4553,(18.2, -86.6),24.93102,-27.34018,15.55191,47.71954,73.97494,1.732012,10.2,18,76,0.1,70.88154,(82.3, 256.7),-153.0141,63.59042,-160.9261,103.5715,168.2413,-7.554932
10,85,7,16.90042,118.1855,(21.6, -86.3),29.68008,-23.91518,18.69884,49.73844,75.20379,2.981526,10.2,18,76,0.1,70.88154,(82.3, 258.6),-153.0141,63.59042,-160.9261,102.0808,166.8971,-9.776264
12,85,15,18.00412,123.4734,(18.2, -89.3),31.58746,-27.34018,16.16401,50.82547,75.28636,3.225045,10.2,18,78,0.1,68.73883,(82.3, 254.8),-156.8342,70.88401,-160.9261,106.7589,169.5856,-2.415084
12,85,13,17.98054,123.6621,(18.2, -89.3),31.58746,-25.58855,12.91197,49.50264,75.28636,1.196391,10.2,18,78,0.1,68.73883,(82.3, 254.8),-156.8342,70.88401,-162.7034,109.5653,169.5856,-2.09821
8,83,11,23.6115,118.644,(21.6, -86.0),22.6358,-27.07895,12.29987,48.67671,72.64092,1.714454,10.1,18,78,0.1,68.73883,(86.1, 257.7),-158.8241,70.88401,-164.7369,107.4598,176.2378,-2.415084
12,83,9,23.58793,118.8326,(21.6, -86.0),22.6358,-25.32732,9.047827,47.35389,72.64092,-0.3141997,10,18,78,0.1,68.73883,(85.6, 259.9),-158.8241,70.88401,-164.7369,107.4598,175.6853,-2.415084
8,87,13,19.13597,128.5319,(18.2, -89.3),30.12797,-25.58855,12.91197,48.31188,78.03696,-0.1056106,15.1,18,78,0.1,68.73883,(85.6, 261.8),-158.8241,70.88401,-164.7369,105.9691,174.3411,-4.636416
12,85,13,17.98054,123.6621,(18.2, -93.0),36.8555,-25.6543,15.4468,51.27793,75.28636,3.481925,10.1,18,78,0.1,68.73883,(88.7, 259.6),-160.6247,73.37892,-165.714,106.8175,178.2834,-2.881126
12,85,13,18.08732,123.6554,(18.2, -93.0),36.28122,-25.6543,15.4468,51.27793,75.28636,1.023268,15.1,18,78,0.1,68.73883,(88.7, 261.5),-160.6247,73.37892,-165.714,105.3268,176.9391,-5.102458
8,85,13,18.08732,123.6554,(18.2, -93.0),37.6623,-25.6543,15.4468,50.08717,75.28636,-0.2787342,15.2,18,78,0.1,68.73883,(88.7, 263.4),-160.6247,73.37892,-165.714,103.8361,175.5949,-7.323791
10,85,14,18.08732,122.1492,(18.2, -93.0),37.6623,-22.48948,15.4468,50.08717,75.28636,-0.2787342,15.2,18,78,0.1,68.73883,(88.7, 265.3),-160.6247,73.37892,-165.714,102.3455,174.2507,-9.545124
8,85,13,18.08732,123.6554,(16.5, -93.0),32.00563,-25.6543,14.18764,46.94402,78.41965,-0.2787342,10.1,19,78,0.1,70.36944,(88.7, 263.2),-165.4276,75.87383,-165.714,104.6845,175.5949,-5.568501
10,85,10,21.74131,124.6516,(21.6, -95.2),38.30284,-27.1447,15.4468,49.75051,75.28636,5.49302,15.1,20,78,0.1,72.00005,(88.7, 263.0),-168.3204,75.87383,-165.714,104.6845,175.5949,-5.568501
10,85,11,15.56563,123.6621,(18.2, -98.1),38.23658,-25.6543,15.4468,56.31744,72.7235,8.682236,15.1,18,78,0.1,68.73883,(88.7, 270.7),-159.0946,72.44892,-165.714,101.7032,172.9064,-10.01117
10,85,10,21.74131,124.6516,(21.6, -95.0),41.56246,-27.1447,17.98163,51.5258,75.28636,4.527396,10,18,78,0.1,68.73883,(88.2, 272.9),-159.0946,72.44892,-165.714,101.7032,172.3539,-10.01117
10,86,12,15.56563,122.1559,(18.2, -98.1),35.83173,-22.46285,15.4468,56.31744,72.7235,8.682236,15.2,20,78,0.1,72.00005,(88.7, 268.4),-166.7904,74.94383,-165.714,104.0422,174.2507,-6.034543
12,85,14,19.592,126.2499,(16.5, -100.4),41.51587,-31.9434,14.28703,48.61429,81.36524,3.913372,15.3,20,78,0.1,72.00005,(88.7, 270.3),-166.7904,74.94383,-165.714,102.5516,172.9064,-8.255875
10,85,14,19.592,126.2499,(14.8, -100.4),38.70035,-31.9434,13.12726,45.47114,84.49854,3.913372,15.1,20,78,0.1,72.00005,(88.2, 272.5),-166.7904,74.94383,-165.714,102.5516,172.3539,-8.255875
6,85,12,16.52974,129.1463,(16.5, -100.4),44.33842,-30.19177,11.03499,48.01237,81.36524,1.884718,15.1,20,78,0.1,72.00005,(88.7, 272.2),-168.7004,77.43874,-165.714,101.9093,171.5622,-8.721917
10,85,10,20.68978,127.8475,(21.6, -96.1),49.56898,-27.21045,20.51646,55.21275,75.28636,2.405118,10.1,20,78,0.1,74.76345,(88.7, 272.2),-168.7004,77.16367,-162.2185,101.9093,172.4394,-9.074926
12,84,11,21.86352,124.6439,(25.0, -92.3),46.75368,-27.53252,26.48365,57.45789,75.28636,2.273772,15.1,20,78,0.1,72.00005,(88.7, 272.2),-170.6105,79.93365,-167.4914,105.5641,171.5622,-6.649752
18,84,9,23.74391,125.1387,(21.6, -95.7),46.74642,-27.21045,23.94882,56.16212,75.39153,5.188551,10.1,21,78,0.1,73.63065,(88.7, 271.9),-173.5033,79.93365,-167.4914,105.5641,171.5622,-6.649752
8,84,9,23.74391,125.1387,(21.6, -95.7),48.1275,-27.21045,23.94882,54.97136,75.39153,3.886549,10.2,21,78,0.1,73.63065,(89.9, 274.8),-175.6027,79.93365,-170.3251,106.265,174.8246,-6.649752
12,84,7,23.72033,125.3273,(21.6, -98.2),46.74642,-25.45882,20.69678,54.83929,75.39153,6.411054,10.1,21,78,0.1,73.63065,(89.9, 276.7),-175.6027,79.93365,-170.3251,104.7743,173.4803,-8.871084
18,85,9,23.85069,125.132,(21.6, -95.7),47.55323,-27.21045,23.94882,54.97136,75.39153,1.427892,10.2,20,81,0.1,69.15346,(88.7, 279.1),-162.5661,75.3876,-169.487,102.069,171.5622,-7.241818
10,85,7,23.82711,125.3206,(21.6, -95.7),47.55323,-25.45882,20.69678,53.64853,75.39153,-0.6007614,15.1,21,78,0.1,73.63065,(91.1, 283.1),-174.2619,76.50874,-173.1589,105.4752,176.7427,-8.871084
10,85,9,23.0736,125.3617,(21.6, -95.2),44.34883,-27.46164,28.40638,59.88074,74.05751,3.214722,10.3,19,83,0.1,71.48795,(90.5, 279.6),-174.53,82.23743,-173.1589,105.4752,178.8318,-9.46315
14,85,9,23.18038,125.355,(21.6, -95.2),43.77456,-27.46164,28.40638,59.88074,74.05751,0.7560651,10.2,19,83,0.1,71.48795,(91.6, 282.5),-176.6294,82.23743,-175.9926,106.176,182.0942,-9.46315
12,85,9,23.18038,125.355,(19.9, -95.2),40.95905,-27.46164,27.24661,56.73759,77.1908,0.7560651,20.2,20,83,0.1,73.11855,(91.6, 282.3),-179.5222,82.23743,-175.9926,106.176,182.0942,-9.46315
14,85,10,23.18038,123.8488,(21.6, -97.8),43.77456,-24.29681,28.40638,59.88074,74.05751,4.007222,15.1,17,86,0.1,71.48795,(89.9, 281.5),-173.2681,84.73234,-173.1589,104.8329,179.5766,-9.929193
8,85,12,21.87563,128.8233,(21.6, -95.3),47.9782,-27.73944,28.40638,59.41089,74.05751,-2.856144,10.1,17,86,0.1,71.48795,(89.9, 283.4),-173.2681,84.73234,-173.1589,103.3422,178.2324,-12.15053
8,85,11,20.14169,125.0505,(21.6, -97.8),46.59712,-21.13198,28.40638,60.60165,74.05751,4.007222,15.1,17,86,0.1,74.25135,(89.9, 281.5),-175.1781,86.95218,-169.6633,105.6813,180.4538,-8.526912
12,85,10,21.87563,128.8233,(19.9, -95.3),45.16269,-27.73944,27.24661,57.93801,77.29597,-2.856144,10.3,17,86,0.1,74.25135,(89.9, 283.4),-175.1781,86.95218,-169.6633,104.1906,179.1096,-10.74824
14,86,4,23.1568,125.5436,(19.9, -100.5),38.66383,-26.87833,23.99457,53.88735,77.1908,3.989664,15.2,18,86,0.1,75.88196,(89.9, 283.2),-178.071,86.95218,-169.6633,104.1906,179.1096,-10.74824
8,86,4,23.26358,125.5369,(19.9, -100.5),38.08956,-26.87833,23.99457,53.88735,77.1908,1.531007,15.2,19,86,0.1,77.51257,(89.9, 283.0),-180.9638,86.95218,-169.6633,104.1906,179.1096,-10.74824
6,85,3,23.1568,124.3191,(19.9, -96.8),37.70121,-26.87833,26.43001,53.58686,79.20616,2.233737,15.2,19,86,0.1,77.51257,(91.0, 285.9),-183.0632,86.95218,-172.4971,104.8915,182.372,-10.74824
10,87,4,23.1568,125.5436,(23.3, -97.2),32.89152,-27.14716,26.43001,56.85339,77.1908,1.074886,10.2,17,89,0.1,79.8143,(89.3, 283.0),-180.0564,86.95218,-169.6633,104.1906,181.1986,-10.74824
10,86,4,25.03718,126.0384,(23.3, -99.8),39.57249,-27.20041,26.43001,56.85339,77.1908,4.326042,10.2,17,89,0.1,79.8143,(90.5, 285.9),-182.1558,86.95218,-172.4971,104.8915,184.461,-10.74824
10,87,4,23.1568,125.5436,(21.6, -97.2),27.23484,-27.14716,25.17085,53.71024,80.3241,1.074886,10.2,17,89,0.1,79.8143,(88.7, 288.7),-176.6163,83.52727,-169.6633,104.1906,180.6462,-10.74824
10,87,4,23.1568,125.5436,(19.9, -97.2),24.41933,-27.14716,24.01108,50.56709,83.45739,1.074886,10.1,17,89,0.1,79.8143,(89.9, 291.6),-178.7157,83.52727,-172.4971,104.8915,183.9086,-10.74824
10,86,4,26.91757,126.5331,(23.3, -99.8),39.98369,-27.20041,26.33062,55.66264,77.1908,3.02404,10.1,17,91,0.1,77.67159,(88.2, 290.9),-176.6163,85.83104,-169.6633,104.1906,180.0937,-11.34031
8,86,4,27.02435,126.5265,(23.3, -99.8),39.40942,-27.20041,26.33062,55.66264,77.1908,0.5653834,15.3,17,91,0.1,77.67159,(88.2, 294.4),-173.1761,82.40613,-169.6633,104.1906,180.0937,-11.34031
8,87,4,26.91757,126.5331,(23.3, -100.2),39.03851,-28.8021,26.33062,56.2324,77.1908,3.02404,15.2,17,90,0.1,79.11042,(88.2, 294.4),-173.9221,82.59727,-171.6589,101.5439,180.0937,-8.992954
10,86,4,29.48154,126.9852,(23.3, -97.2),40.90979,-28.8021,28.25335,56.2324,77.1908,3.02404,20.3,17,90,0.1,79.11042,(89.4, 297.2),-176.0215,82.59727,-174.4926,102.2447,183.3561,-8.992954
10,87,2,26.89399,126.7217,(23.3, -102.8),39.03851,-27.05048,23.07858,54.90957,77.1908,4.246543,10.2,17,90,0.1,79.11042,(89.4, 299.1),-176.0215,82.59727,-174.4926,100.7541,182.0118,-11.21429
10,88,7,25.6913,130.0264,(19.9, -99.4),40.8916,-23.96469,26.33062,54.30777,81.95676,3.174686,10.2,17,90,0.1,79.11042,(89.4, 299.1),-176.0215,82.59727,-176.27,103.5605,182.0118,-10.89741
10,88,7,24.4945,129.4889,(19.9, -99.0),39.02032,-23.96469,28.25334,54.30777,81.95676,6.425843,10.1,17,92,0.1,76.96771,(88.8, 301.4),-176.0215,84.90104,-174.4926,100.7541,181.4594,-11.80635
14,87,2,26.89399,126.7217,(23.3, -103.9),44.30654,-27.11623,25.6134,56.68486,77.1908,3.28092,15,17,92,0.1,76.96771,(88.3, 303.6),-176.0215,84.90104,-174.4926,100.7541,180.9069,-11.80635
12,87,2,26.89399,126.7217,(23.3, -108.1),44.43641,-27.18198,23.07858,53.71881,77.1908,6.195698,10.1,17,92,0.1,79.73112,(88.3, 303.6),-176.0215,84.62597,-170.9971,100.7541,181.7841,-12.15936
10,90,4,21.47796,131.7502,(19.9, -102.2),36.17916,-23.75166,23.10349,51.56053,83.37335,5.000836,15.1,18,92,0.1,78.59832,(88.8, 301.2),-182.7344,89.89086,-174.4926,102.4508,181.4594,-8.295773
8,89,5,24.3563,130.5945,(23.3, -99.6),39.95001,-25.51415,25.0013,52.98495,83.37698,4.39719,15.1,18,92,0.1,78.59832,(88.8, 301.2),-182.7344,89.89086,-176.27,105.2573,181.4594,-7.978898
10,88,7,20.35514,132.19,(19.9, -100.2),45.15556,-24.03044,30.78817,60.27473,80.62275,4.303565,15.2,18,92,0.1,78.59832,(88.8, 303.1),-182.7344,89.89086,-176.27,103.7666,180.1151,-10.20023
14,89,8,26.09023,131.3549,(21.6, -99.7),37.1345,-25.79196,23.84153,49.8418,86.51027,2.086982,15.2,18,92,0.1,81.36172,(88.8, 301.2),-184.6445,92.1107,-172.7745,106.1057,182.3366,-6.576617
10,89,9,26.09023,129.8488,(21.6, -99.7),37.1345,-22.62713,23.84153,49.8418,86.51027,2.086982,10.1,18,92,0.1,81.36172,(88.3, 303.4),-184.6445,92.1107,-172.7745,106.1057,181.7841,-6.576617
10,87,5,32.26886,130.0484,(30.1, -104.2),38.75467,-28.10394,24.90191,53.71881,77.1908,3.885491,10.2,18,92,0.1,83.66346,(88.3, 303.4),-186.9091,92.1107,-172.7745,106.1057,181.7841,-6.576617
16,90,7,23.87699,133.9157,(19.9, -103.1),42.68924,-27.03511,25.63832,56.80658,83.45955,0.5683506,15.3,18,92,0.1,83.66346,(88.3, 305.3),-186.9091,92.1107,-172.7745,104.615,180.4398,-8.797949
12,92,7,19.15102,137.9674,(19.9, -102.0),42.17727,-24.02947,25.63832,57.52748,84.78994,0.5683506,20.2,18,92,0.1,83.66346,(89.5, 308.2),-189.0085,92.1107,-175.6082,105.3159,183.7022,-8.797949
6,89,7,29.024,132.6463,(21.6, -102.0),36.17246,-20.8755,23.12432,51.48502,86.51027,3.645864,20.2,17,94,0.1,78.81171,(88.8, 308.1),-180.0288,90.49265,-172.7745,106.1057,182.3366,-7.168683
14,89,8,29.024,131.1402,(21.6, -102.0),36.17246,-17.71067,23.12432,51.48502,86.51027,3.645864,10.3,17,94,0.1,78.81171,(90.0, 310.9),-182.1282,90.49265,-175.6082,106.8065,185.599,-7.168683
10,89,7,28.90937,133.5633,(19.9, -103.1),36.69149,-23.88115,21.96455,48.34187,91.06377,3.645864,15.2,17,94,0.1,81.57511,(88.8, 308.1),-181.9389,92.71249,-169.279,106.954,183.2138,-5.766401
14,88,15,35.29084,132.4327,(26.7, -104.1),46.30769,-28.61529,30.3564,53.71881,79.94141,2.989458,10.2,17,95,0.1,78.10783,(90.0, 310.9),-180.9641,90.49265,-179.3812,106.1178,185.599,-6.851809
10,88,15,35.39761,132.4261,(26.7, -104.1),45.73342,-28.61529,30.3564,53.71881,79.94141,0.5308013,10.2,17,95,0.1,78.10783,(90.0, 312.8),-180.9641,90.49265,-179.3812,104.6272,184.2547,-9.073141
10,88,18,37.02477,133.1932,(26.7, -104.1),47.68877,-28.8931,30.3564,52.52806,79.94141,-0.6227512,25.1,18,95,0.1,79.73843,(90.0, 312.6),-183.8569,90.49265,-179.3812,104.6272,184.2547,-9.073141
8,88,19,37.02477,131.687,(26.7, -104.1),47.68877,-25.72827,30.3564,52.52806,79.94141,-0.6227512,20.2,18,95,0.1,79.73843,(91.2, 315.5),-185.9563,90.49265,-182.2149,105.328,187.5171,-9.073141
12,88,20,37.02477,130.1809,(26.7, -104.1),47.68877,-22.56344,30.3564,52.52806,79.94141,-0.6227512,25.2,19,95,0.1,81.36904,(91.2, 315.3),-188.8491,90.49265,-182.2149,105.328,187.5171,-9.073141
8,88,15,34.75631,132.9275,(26.7, -104.1),47.26484,-29.78361,30.3564,57.08805,77.27338,3.698552,20.1,15,94,0.1,80.30251,(88.8, 307.8),-189.5791,103.8639,-169.279,108.8569,178.5189,-0.9665719
12,88,15,32.87593,132.4327,(26.7, -103.6),49.15063,-29.78361,35.42605,63.02014,77.27338,4.371308,15.1,15,94,0.1,80.30251,(88.8, 307.8),-189.5791,103.8639,-171.0564,111.6633,178.5189,-0.6496977
10,88,16,35.29345,133.1505,(26.7, -101.2),45.39355,-30.06142,32.27912,58.75832,77.37854,1.388345,15.1,16,94,0.1,81.93311,(88.8, 307.6),-192.4719,103.8639,-171.0564,111.6633,178.5189,-0.6496977
14,88,19,34.60986,131.687,(26.7, -103.6),49.15063,-26.89659,35.42605,63.02014,77.27338,2.061101,15.1,15,96,0.1,80.46153,(88.8, 307.8),-193.7537,108.6626,-169.279,109.7053,178.5189,0.1966527
12,88,16,29.81584,130.9266,(26.7, -103.9),49.15063,-26.61878,35.42605,66.14373,75.93936,4.371308,15.2,15,94,0.1,82.60424,(88.8, 307.8),-197.5738,111.3486,-169.279,111.402,178.5189,4.299299
12,88,16,33.54886,131.4213,(30.1, -103.0),51.02192,-26.94086,35.42605,65.30014,75.93936,4.371308,20.1,15,94,0.1,82.60424,(88.8, 309.7),-197.5738,111.3486,-169.279,109.9114,177.1747,2.077967
18,88,17,34.71664,131.6804,(26.7, -103.4),50.4549,-26.89659,37.96088,67.65646,77.37854,-0.06117749,20.1,15,94,0.1,82.60424,(88.8, 314.7),-190.6935,104.4988,-169.279,111.402,178.5189,4.299299
8,88,19,33.40241,131.687,(30.1, -104.5),48.31788,-27.28442,35.32666,65.30014,75.93936,2.061101,15.2,15,94,0.1,82.60424,(90.0, 317.6),-192.7929,104.4988,-172.1127,112.1029,181.7813,4.299299
10,88,16,30.46102,130.9266,(30.1, -104.2),50.19642,-27.00661,37.86149,70.54618,74.60535,4.707686,15.2,15,94,0.1,82.60424,(89.5, 319.8),-192.7929,104.4988,-172.1127,112.1029,181.2289,4.299299
22,88,16,30.5678,130.9199,(30.1, -104.2),49.62215,-27.00661,37.86149,70.54618,74.60535,2.24903,15.1,15,94,0.1,82.60424,(89.5, 319.8),-192.7929,104.4988,-173.8901,114.9093,181.2289,4.616174
14,90,16,29.3427,133.1447,(33.5, -100.9),48.31788,-27.32868,37.24939,67.58014,77.35595,4.371308,10.7,15,94,0.1,82.60424,(89.5, 321.7),-192.7929,104.4988,-173.8901,113.4187,179.8846,2.394841
18,88,17,33.39456,132.5974,(30.1, -105.8),54.85267,-31.89176,37.96088,70.50622,77.46474,-0.06117749,20.2,16,94,0.1,84.23485,(89.5, 321.5),-195.6857,104.4988,-173.8901,113.4187,179.8846,2.394841
10,88,15,30.4705,134.3882,(30.1, -104.7),54.34069,-28.88612,37.96088,72.8974,76.14969,-0.06117749,20.2,15,98,0.1,78.31882,(88.8, 321.6),-187.6334,107.2463,-169.279,113.0988,178.5189,6.625749
6,88,16,27.58205,133.549,(33.5, -100.5),51.14044,-27.32868,39.17211,70.58105,73.27133,7.622465,25.2,15,98,0.1,78.31882,(90.0, 324.5),-189.7327,107.2463,-172.1127,113.7997,181.7813,6.625749
18,88,18,34.07097,129.2637,(30.1, -105.9),54.85267,-28.5139,34.83315,64.31712,77.46474,1.764972,15.1,15,98,0.1,78.31882,(90.0, 326.4),-189.7327,107.2463,-172.1127,112.309,180.4371,4.404416
12,88,16,34.04739,129.4523,(30.1, -105.9),54.85267,-26.76228,31.58111,62.99429,77.46474,-0.2636813,15.1,15,103,0.1,73.32953,(88.8, 325.1),-181.1191,105.9341,-171.2745,108.7553,178.5189,3.686327
14,88,19,37.02831,130.3664,(30.1, -105.9),52.01209,-25.34908,34.83315,64.31712,77.46474,1.764972,15.3,15,103,0.1,73.32953,(88.8, 327.0),-181.1191,105.9341,-171.2745,107.2646,177.1747,1.464994
14,88,16,36.03456,129.9404,(30.1, -105.9),56.14968,-26.76228,31.58111,62.99429,77.46474,-2.722338,15.2,15,100,0.1,76.17612,(90.0, 331.7),-186.2926,106.1252,-172.1127,110.8183,179.0928,1.591018
